,culture,primaryImageSmall
354,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap62.122.168.jpg
355,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154534.jpg
356,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT5511.jpg
357,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205579.jpg
358,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP251139.jpg
359,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_37_108855.jpg
360,China,https://images.metmuseum.org/CRDImages/as/web-large/DP274196.jpg
361,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT53.jpg
362,China,https://images.metmuseum.org/CRDImages/as/web-large/51_39_5_149653.JPG
363,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT9051.jpg
364,China,https://images.metmuseum.org/CRDImages/as/web-large/DP276260.jpg
365,China,https://images.metmuseum.org/CRDImages/as/web-large/52_198_O1_sf.jpg
366,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1975_162_208977.jpg
367,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT10223.jpg
368,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-051.jpg
369,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-233.jpg
370,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap53.86.2.jpg
371,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap65.254.1.jpg
372,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap81.16.jpg
373,China,https://images.metmuseum.org/CRDImages/as/web-large/DT208245.jpg
374,China,https://images.metmuseum.org/CRDImages/as/web-large/1981_122_O.jpg
375,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-007.jpg
376,China,https://images.metmuseum.org/CRDImages/as/web-large/1981_285_4.jpg
377,China,https://images.metmuseum.org/CRDImages/as/web-large/42_141_3.jpg
378,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap45.155.jpg
379,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-18762-002.jpg
380,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-045.jpg
381,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap63.182.4.jpg
382,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap65.254.2.jpg
383,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-220.jpg
384,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap75.8.jpg
385,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6719.jpg
386,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-027.jpg
387,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_32_108850.jpg
388,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS473.jpg
389,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154526.jpg
390,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-17818-002.jpg
391,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-16766-002.jpg
392,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap43.51.jpg
393,China,https://images.metmuseum.org/CRDImages/as/web-large/73036.jpg
394,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1970.58.jpg
395,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-19134-002.jpg
396,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP169501.jpg
397,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap25.178.6.jpg
398,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2037.jpg
399,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS610.jpg
400,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153522.jpg
401,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT4901.jpg
402,China,https://images.metmuseum.org/CRDImages/as/web-large/DP162526.jpg
403,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6749.jpg
404,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154535.jpg
405,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205580.jpg
406,China,https://images.metmuseum.org/CRDImages/as/web-large/S_L_4_2007_1_1_sec02_crd.jpg
407,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-36_100_4_jps-012.jpg
408,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP214167.jpg
409,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP221396.jpg
410,Japan,https://images.metmuseum.org/CRDImages/as/web-large/14_76_31_01_sf.jpg
411,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap29.148.2.jpg
412,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154422.jpg
413,China,https://images.metmuseum.org/CRDImages/as/web-large/DP165336_CRD.jpg
414,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap19.18.jpg
415,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-29_100_441_jps-007.jpg
416,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6828.jpg
417,China,https://images.metmuseum.org/CRDImages/as/web-large/DP160636.jpg
418,Japan,https://images.metmuseum.org/CRDImages/as/web-large/29_100_532_76314.jpg
419,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6553.jpg
420,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap17.134.5.jpg
421,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT240273.jpg
422,China,https://images.metmuseum.org/CRDImages/as/web-large/1985_121_A_sf.jpg
423,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6924.jpg
424,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_64_108884.jpg
425,China,https://images.metmuseum.org/CRDImages/as/web-large/54_193_O2_sf.jpg
426,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP140862.jpg
427,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap09.14.jpg
428,China,https://images.metmuseum.org/CRDImages/as/web-large/50538.jpg
429,America,https://images.metmuseum.org/CRDImages/ad/web-large/74860.jpg
430,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211888.jpg
431,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161442.jpg
432,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153573.jpg
433,China,https://images.metmuseum.org/CRDImages/as/web-large/DP165736_CRD.jpg
434,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap63.201.5.jpg
435,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154429.jpg
436,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap14.126.3.jpg
437,Japan,https://images.metmuseum.org/CRDImages/as/web-large/51_137_4_O2.jpg
438,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_31_108849.jpg
439,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-18856-001.jpg
440,China,https://images.metmuseum.org/CRDImages/as/web-large/DP145870_crd.jpg
441,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6694.jpg
442,Japan,https://images.metmuseum.org/CRDImages/as/web-large/14_76_48_23438.jpg
443,China,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_162_O.jpg
444,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap17.87.2.jpg
445,Japan,https://images.metmuseum.org/CRDImages/as/web-large/X_78_O.JPG
446,China,https://images.metmuseum.org/CRDImages/as/web-large/DT235397.jpg
447,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap96.25.jpg
448,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276281.jpg
449,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153502.jpg
450,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP118423.jpg
451,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS3540.jpg
452,China,https://images.metmuseum.org/CRDImages/as/web-large/DT311941.jpg
453,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2057.jpg
454,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT214417.jpg
455,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1975_268_144.JPG
456,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap65.19.jpg
457,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-1489-002.jpg
458,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-051.jpg
459,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6739.jpg
460,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_66_O2_sf.jpg
461,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1992.30.1.jpg
462,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153880.jpg
463,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6747.jpg
464,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP298225.jpg
465,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-14_76_52_002.jpg
466,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP280035_CRD_sf.jpg
467,China,https://images.metmuseum.org/CRDImages/as/web-large/42_141_6.jpg
468,Japan,https://images.metmuseum.org/CRDImages/as/web-large/07_246_16_O1_sf.jpg
469,America,https://images.metmuseum.org/CRDImages/ad/web-large/GRR Hunt. Ptg. 64.95.jpg
470,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12377-002.jpg
471,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153538.jpg
472,America,https://images.metmuseum.org/CRDImages/ad/web-large/64.309.7 front.jpg
473,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168936.jpg
474,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap68.222.31.jpg
475,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP317442.jpg
476,Japan,https://images.metmuseum.org/CRDImages/as/web-large/29_100_477_O1_sf.jpg
477,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2133.jpg
478,China,https://images.metmuseum.org/CRDImages/as/web-large/DP235590.jpg
479,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161402.jpg
480,China,https://images.metmuseum.org/CRDImages/as/web-large/DP205494_CDR.jpg
481,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP341226.jpg
482,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap23.80.84.jpg
483,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT92.jpg
484,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211805.jpg
485,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP162115.jpg
486,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap24.109.86.jpg
487,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap83.2.468.jpg
488,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap61.262.jpg
489,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP227641.jpg
490,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP700757.jpg
491,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT10837.jpg
492,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2049.jpg
493,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_20_162310.jpg
494,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT5298.jpg
495,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168948.jpg
496,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap43.86.2.jpg
497,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT209480.jpg
498,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap38.146.5.jpg
499,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap17.182.jpg
500,Japan,https://images.metmuseum.org/CRDImages/as/web-large/29_100_515_76208.jpg
501,America,https://images.metmuseum.org/CRDImages/ad/web-large/SFsf6722 w brw frm.jpg
502,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6700.jpg
503,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP251150.jpg
504,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1973.323.1.jpg
505,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-210.jpg
506,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap38.146.12.jpg
507,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP277630.jpg
508,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153876.jpg
509,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6802.jpg
510,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1975_268_139_d.JPG
511,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1976.340.2.jpg
512,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6809.jpg
513,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap50.187.45.jpg
514,China,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_123_O.jpg
515,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP341225.jpg
516,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP239227.jpg
517,America,https://images.metmuseum.org/CRDImages/ad/web-large/SFsf6761.JPG
518,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_119.jpg
519,Japan,https://images.metmuseum.org/CRDImages/as/web-large/37_14_2_110313.jpg
520,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP145441.jpg
521,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP700751.jpg
522,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP143711.jpg
523,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP156184.jpg
524,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-15580-029.jpg
525,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1990.204.4.jpg
526,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP298260.jpg
527,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap07.111.jpg
528,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6702.jpg
529,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP277565.jpg
530,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT222052.jpg
531,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-13883-002.jpg
532,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1984_346_O.jpg
533,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP161468.jpg
534,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT56.jpg
535,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211829.jpg
536,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP157979.jpg
537,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap74.4.jpg
538,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT11615.jpg
539,China,https://images.metmuseum.org/CRDImages/as/web-large/DP275671.jpg
540,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211862.jpg
541,China,https://images.metmuseum.org/CRDImages/as/web-large/DP156861.jpg
542,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap54.90.9.jpg
543,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap24.109.81.jpg
544,China,https://images.metmuseum.org/CRDImages/as/web-large/DP235628_CRD.jpg
545,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153886.jpg
546,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap24.109.82.jpg
547,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-37_119_5-001.jpg
548,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6836.jpg
549,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP156440.jpg
550,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6611.jpg
551,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap68.222.19.jpg
552,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap63.200.6.jpg
553,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap24.109.96.jpg
554,Japan,https://images.metmuseum.org/CRDImages/as/web-large/14_140_22_F_sf.jpg
555,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT5300.jpg
556,China,https://images.metmuseum.org/CRDImages/as/web-large/19952.jpg
557,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP277856.jpg
558,China,https://images.metmuseum.org/CRDImages/as/web-large/DT6303.jpg
559,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT4975.jpg
560,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-19446-008.jpg
561,China,https://images.metmuseum.org/CRDImages/as/web-large/DP204819_CRD.jpg
562,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2098.jpg
563,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP221828.jpg
564,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2046.jpg
565,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_1_162291.jpg
566,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_16_162306.jpg
567,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP162126.jpg
568,China,https://images.metmuseum.org/CRDImages/as/web-large/DP200523_CRD.jpg
569,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap93.19.1.jpg
570,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6884.jpg
571,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP352201.jpg
572,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6824.jpg
573,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap06.1281.jpg
574,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP161239.jpg
575,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT348605.jpg
576,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_39_162329.jpg
577,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap37.130.jpg
578,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6656.jpg
579,China,https://images.metmuseum.org/CRDImages/as/web-large/DP354272.jpg
580,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP169139.jpg
581,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT379.jpg
582,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP325433.jpg
583,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP231179.jpg
